time,nearestStormDistance,nearestStormBearing,precipIntensity,precipProbability,humidity,pressure,windGust,visibility,avg(temp),avg(humidity),max(pir),min(als),max(als),min(tp1),max(tp1),min(tp2),max(tp2),max(tp3),summary_Clear,summary_Drizzle,summary_Flurries,summary_Light Rain,summary_Mostly Cloudy,summary_Overcast,summary_Partly Cloudy,summary_Possible Drizzle,summary_Possible Flurries
2020-12-07 12:00:00,112,175.0,0.0,0.0,0.79,1011.5,29.34,16.093,21.09,26.41,25.0,0.0,0.0,-48.0,59.0,-55.0,49.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-07 12:15:00,109,174.0,0.0,0.0,0.79,1011.9,27.82,16.093,20.79,26.52,315.0,0.0,0.0,-49.0,56.0,-48.0,56.0,50.0,0,0,0,0,0,0,1,0,0
2020-12-07 12:30:00,109,173.0,0.0,0.0,0.72,1011.8,28.06,16.093,20.66,26.57,281.0,0.0,2.0,-51.0,46.0,-48.0,66.0,58.0,0,0,0,0,0,0,1,0,0
2020-12-07 12:45:00,108,173.0,0.0,0.0,0.73,1011.7,28.3,16.093,21.0,27.62,339.0,2.0,3.0,-59.0,50.0,-47.0,49.0,54.0,0,0,0,0,0,0,1,0,0
2020-12-07 13:00:00,111,173.0,0.0,0.0,0.73,1011.7,28.37,16.093,21.05,27.37,258.0,3.0,3.0,-48.0,115.0,-62.0,133.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-07 13:15:00,111,173.0,0.0,0.0,0.73,1011.8,28.21,16.093,21.01,28.01,523.0,2.0,5.0,-110.0,226.0,-110.0,176.0,92.0,0,0,0,0,0,0,1,0,0
2020-12-07 13:30:00,111,173.0,0.0,0.0,0.72,1012.3,27.92,16.093,21.02,27.78,398.0,4.0,5.0,-76.0,243.0,-100.0,199.0,136.0,0,0,0,0,0,0,1,0,0
2020-12-07 13:45:00,132,160.0,0.0,0.0,0.71,1012.4,27.58,16.093,20.99,27.86,372.0,4.0,5.0,-45.0,36.0,-48.0,41.0,62.0,0,0,0,0,0,0,1,0,0
2020-12-07 14:00:00,112,175.0,0.0,0.0,0.71,1012.4,27.28,16.093,20.85,27.64,363.0,4.0,6.0,-145.0,256.0,-147.0,223.0,133.0,0,0,0,0,0,0,1,0,0
2020-12-07 14:15:00,118,165.0,0.0,0.0,0.71,1012.2,26.11,16.093,20.62,26.9,287.0,4.0,7.0,-104.0,182.0,-87.0,112.0,68.0,0,0,0,0,0,0,1,0,0
2020-12-07 14:30:00,134,173.0,0.0,0.0,0.71,1012.1,25.63,16.093,20.63,28.02,287.0,5.0,9.0,-44.0,40.0,-47.0,45.0,53.0,0,0,0,0,0,0,1,0,0
2020-12-07 14:45:00,113,175.0,0.0,0.0,0.72,1012.0,25.37,16.093,21.05,27.94,368.0,9.0,11.0,-145.0,411.0,-150.0,282.0,120.0,0,0,0,0,0,0,1,0,0
2020-12-07 15:00:00,110,174.0,0.0,0.0,0.72,1011.9,25.02,16.093,21.15,27.13,23.0,10.0,11.0,-46.0,42.0,-44.0,43.0,59.0,0,0,0,0,0,0,1,0,0
2020-12-07 15:15:00,85,180.0,0.0,0.0,0.7,1011.9,24.38,16.093,20.96,26.9,360.0,10.0,26.0,-50.0,46.0,-45.0,47.0,54.0,0,0,0,0,0,0,1,0,0
2020-12-07 15:30:00,111,174.0,0.0,0.0,0.7,1011.7,24.09,16.093,20.77,27.0,286.0,12.0,21.0,-55.0,61.0,-52.0,49.0,51.0,0,0,0,0,0,0,1,0,0
2020-12-07 15:45:00,113,173.0,0.0,0.0,0.69,1011.5,23.84,16.093,20.65,27.42,386.0,11.0,39.0,-47.0,51.0,-52.0,61.0,57.0,0,0,0,0,0,0,1,0,0
2020-12-07 16:00:00,113,174.0,0.0,0.0,0.68,1011.4,24.13,16.093,20.82,28.24,348.0,7.0,19.0,-56.0,53.0,-72.0,63.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-07 16:15:00,110,172.0,0.0,0.0,0.68,1011.5,22.58,16.093,21.31,28.52,364.0,7.0,12.0,-48.0,48.0,-45.0,49.0,51.0,0,0,0,0,1,0,0,0,0
2020-12-07 16:30:00,134,158.0,0.0,0.0,0.67,1011.4,22.15,16.093,21.46,28.18,331.0,7.0,11.0,-46.0,60.0,-45.0,48.0,49.0,0,0,0,0,1,0,0,0,0
2020-12-07 16:45:00,128,160.0,0.0,0.0,0.68,1011.3,21.67,16.093,21.43,27.65,24.0,11.0,30.0,-46.0,48.0,-43.0,42.0,48.0,0,0,0,0,1,0,0,0,0
2020-12-07 17:00:00,132,172.0,0.0,0.0,0.67,1011.2,21.16,16.093,21.27,27.2,24.0,22.0,35.0,-47.0,50.0,-46.0,48.0,59.0,0,0,0,0,1,0,0,0,0
2020-12-07 17:15:00,111,172.0,0.0,0.0,0.68,1011.0,20.38,16.093,21.08,27.03,544.0,11.0,38.0,-152.0,385.0,-137.0,321.0,144.0,0,0,0,0,1,0,0,0,0
2020-12-07 17:30:00,24,190.0,0.0,0.0,0.67,1010.9,20.04,16.093,21.17,27.36,397.0,14.0,26.0,-98.0,304.0,-109.0,251.0,100.0,0,0,0,0,1,0,0,0,0
2020-12-07 18:00:00,135,174.0,0.0,0.0,0.65,1010.7,19.67,16.093,21.16,27.49,447.0,8.0,22.0,-151.0,253.0,-128.0,184.0,108.0,0,0,0,0,1,0,0,0,0
2020-12-07 18:15:00,112,174.0,0.0,0.0,0.65,1010.6,19.7,16.093,21.03,27.78,533.0,8.0,15.0,-40.0,44.0,-43.0,37.0,45.0,0,0,0,0,1,0,0,0,0
2020-12-07 18:30:00,131,163.0,0.0,0.0,0.64,1010.7,20.0,16.093,21.26,27.89,371.0,11.0,35.0,-55.0,50.0,-56.0,57.0,54.0,0,0,0,0,1,0,0,0,0
2020-12-07 18:45:00,88,180.0,0.0,0.0,0.63,1010.6,20.16,16.093,21.3,27.22,462.0,22.0,48.0,-69.0,56.0,-64.0,68.0,59.0,0,0,0,0,0,0,1,0,0
2020-12-07 19:00:00,118,180.0,0.0,0.0,0.62,1010.6,20.41,16.093,21.09,27.03,378.0,35.0,52.0,-84.0,288.0,-69.0,224.0,87.0,0,0,0,0,0,0,1,0,0
2020-12-07 19:15:00,123,178.0,0.0,0.0,0.62,1010.6,20.79,16.093,20.98,26.83,458.0,21.0,46.0,-173.0,357.0,-134.0,193.0,76.0,0,0,0,0,0,0,1,0,0
2020-12-07 19:30:00,117,173.0,0.0,0.0,0.62,1010.6,21.32,16.093,20.94,26.94,391.0,9.0,30.0,-56.0,60.0,-62.0,60.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-07 20:00:00,127,179.0,0.0,0.0,0.63,1010.6,21.92,16.093,20.73,26.62,25.0,4.0,8.0,-57.0,47.0,-59.0,53.0,58.0,1,0,0,0,0,0,0,0,0
2020-12-07 20:15:00,87,113.0,0.0,0.0,0.61,1010.7,22.18,16.093,20.72,26.88,24.0,3.0,4.0,-53.0,52.0,-52.0,52.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-07 20:30:00,123,169.0,0.0,0.0,0.61,1010.7,22.57,16.093,20.95,26.94,28.0,2.0,3.0,-50.0,52.0,-51.0,47.0,60.0,1,0,0,0,0,0,0,0,0
2020-12-07 20:45:00,114,176.0,0.0,0.0,0.61,1010.5,22.96,16.093,21.1,26.47,468.0,2.0,4.0,-54.0,48.0,-62.0,51.0,47.0,1,0,0,0,0,0,0,0,0
2020-12-07 21:00:00,113,174.0,0.0,0.0,0.62,1010.8,23.83,16.093,21.15,26.47,539.0,3.0,4.0,-46.0,55.0,-50.0,67.0,52.0,1,0,0,0,0,0,0,0,0
2020-12-07 21:15:00,117,176.0,0.0,0.0,0.62,1010.8,24.26,16.093,21.15,26.26,477.0,2.0,3.0,-47.0,44.0,-48.0,41.0,48.0,1,0,0,0,0,0,0,0,0
2020-12-07 21:30:00,117,166.0,0.0,0.0,0.63,1010.8,24.68,16.093,20.99,26.26,269.0,2.0,3.0,-47.0,43.0,-50.0,55.0,51.0,1,0,0,0,0,0,0,0,0
2020-12-07 22:00:00,72,160.0,0.0,0.0,0.66,1010.9,25.57,16.093,20.65,26.32,385.0,2.0,2.0,-59.0,50.0,-43.0,61.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-07 22:15:00,112,173.0,0.0,0.0,0.66,1010.9,25.92,16.093,20.77,26.76,22.0,2.0,2.0,-54.0,50.0,-50.0,53.0,63.0,1,0,0,0,0,0,0,0,0
2020-12-07 22:30:00,102,179.0,0.0,0.0,0.66,1010.9,26.15,16.093,21.0,27.05,403.0,2.0,3.0,-48.0,55.0,-51.0,67.0,66.0,0,0,0,0,0,0,1,0,0
2020-12-07 22:45:00,101,172.0,0.0,0.0,0.65,1010.9,26.36,16.093,21.37,26.47,398.0,2.0,2.0,-47.0,45.0,-42.0,45.0,52.0,0,0,0,0,0,0,1,0,0
2020-12-07 23:00:00,109,176.0,0.0,0.0,0.66,1010.9,26.66,16.093,21.33,25.87,231.0,2.0,2.0,-47.0,50.0,-47.0,45.0,50.0,0,0,0,0,0,0,1,0,0
2020-12-07 23:15:00,122,179.0,0.0,0.0,0.66,1010.6,27.58,16.093,21.26,26.19,302.0,2.0,2.0,-44.0,49.0,-47.0,48.0,46.0,0,0,0,0,0,0,1,0,0
2020-12-07 23:30:00,112,173.0,0.0,0.0,0.66,1010.7,28.03,16.093,21.3,27.99,604.0,2.0,2.0,-50.0,49.0,-54.0,59.0,49.0,0,0,0,0,0,0,1,0,0
2020-12-07 23:45:00,112,175.0,0.0,0.0,0.67,1010.8,28.44,16.093,21.35,28.07,398.0,2.0,3.0,-50.0,56.0,-63.0,66.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 00:00:00,114,174.0,0.0,0.0,0.67,1010.9,28.71,16.093,21.29,27.39,525.0,2.0,3.0,-195.0,327.0,-191.0,198.0,66.0,1,0,0,0,0,0,0,0,0
2020-12-08 00:15:00,122,162.0,0.0,0.0,0.67,1011.2,28.84,16.093,21.28,27.92,484.0,2.0,2.0,-51.0,52.0,-61.0,60.0,50.0,1,0,0,0,0,0,0,0,0
2020-12-08 00:30:00,114,175.0,0.0,0.0,0.67,1011.5,28.51,16.093,21.25,27.73,400.0,2.0,2.0,-46.0,47.0,-46.0,44.0,49.0,1,0,0,0,0,0,0,0,0
2020-12-08 00:45:00,132,159.0,0.0,0.0,0.69,1011.7,28.13,16.093,21.03,27.25,247.0,2.0,2.0,-185.0,298.0,-132.0,204.0,121.0,1,0,0,0,0,0,0,0,0
2020-12-08 01:00:00,119,174.0,0.0,0.0,0.69,1011.9,27.8,16.093,21.06,27.57,282.0,2.0,2.0,-51.0,56.0,-60.0,49.0,51.0,1,0,0,0,0,0,0,0,0
2020-12-08 01:15:00,120,175.0,0.0,0.0,0.69,1011.9,26.86,16.093,21.26,28.48,394.0,2.0,2.0,-46.0,43.0,-62.0,62.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 01:30:00,108,169.0,0.0,0.0,0.69,1012.1,27.1,16.093,21.6,28.48,403.0,2.0,2.0,-59.0,72.0,-73.0,71.0,60.0,0,0,0,0,0,0,1,0,0
2020-12-08 01:45:00,135,174.0,0.0,0.0,0.69,1012.4,27.42,16.093,21.87,28.56,360.0,2.0,2.0,-60.0,57.0,-62.0,62.0,60.0,0,0,0,0,1,0,0,0,0
2020-12-08 02:00:00,96,180.0,0.0,0.0,0.69,1012.5,27.77,16.093,22.15,28.27,369.0,2.0,2.0,-82.0,303.0,-94.0,258.0,114.0,0,0,0,0,1,0,0,0,0
2020-12-08 02:15:00,143,171.0,0.0,0.0,0.69,1012.6,28.14,16.093,22.04,28.07,25.0,2.0,2.0,-52.0,42.0,-41.0,45.0,50.0,0,0,0,0,1,0,0,0,0
2020-12-08 02:30:00,136,179.0,0.0,0.0,0.68,1012.6,31.11,16.093,21.78,28.56,23.0,2.0,2.0,-46.0,46.0,-50.0,49.0,59.0,0,0,0,0,0,0,1,0,0
2020-12-08 02:45:00,121,175.0,0.0,0.0,0.69,1012.5,30.82,16.093,21.73,29.13,259.0,2.0,2.0,-59.0,57.0,-72.0,77.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 03:00:00,103,185.0,0.0,0.0,0.69,1012.4,30.47,16.093,22.03,29.31,22.0,2.0,2.0,-51.0,45.0,-53.0,52.0,62.0,0,0,0,0,0,0,1,0,0
2020-12-08 03:15:00,123,163.0,0.0,0.0,0.69,1012.5,31.48,16.093,22.08,28.76,24.0,2.0,2.0,-46.0,47.0,-45.0,48.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 03:30:00,127,167.0,0.0,0.0,0.69,1012.5,31.7,16.093,21.94,28.72,25.0,2.0,2.0,-47.0,50.0,-49.0,49.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-08 04:00:00,113,173.0,0.0,0.0,0.69,1012.3,30.23,16.093,21.69,29.65,352.0,1.0,2.0,-189.0,244.0,-189.0,189.0,105.0,0,0,0,0,0,0,1,0,0
2020-12-08 04:15:00,137,172.0,0.0,0.0,0.69,1012.2,29.92,16.093,21.77,30.52,22.0,1.0,2.0,-47.0,52.0,-53.0,48.0,52.0,0,0,0,0,0,0,1,0,0
2020-12-08 04:30:00,110,172.0,0.0,0.0,0.69,1012.3,29.48,16.093,21.98,30.06,386.0,1.0,2.0,-45.0,46.0,-53.0,52.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 04:45:00,109,173.0,0.0,0.0,0.7,1012.3,28.95,16.093,21.97,29.34,402.0,2.0,2.0,-51.0,50.0,-56.0,58.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 05:00:00,111,174.0,0.0,0.0,0.7,1012.2,28.36,16.093,21.96,29.26,21.0,2.0,2.0,-39.0,45.0,-47.0,45.0,50.0,0,0,0,0,0,0,1,0,0
2020-12-08 05:15:00,118,161.0,0.0,0.0,0.7,1011.9,27.29,16.093,21.74,29.92,30.0,2.0,2.0,-48.0,49.0,-52.0,47.0,60.0,0,0,0,0,1,0,0,0,0
2020-12-08 05:30:00,108,172.0,0.0,0.0,0.7,1012.0,26.8,16.093,21.74,30.32,21.0,2.0,2.0,-49.0,46.0,-62.0,48.0,50.0,0,0,0,0,1,0,0,0,0
2020-12-08 05:45:00,110,170.0,0.0,0.0,0.7,1012.1,26.31,16.093,22.0,30.15,28.0,2.0,2.0,-53.0,58.0,-49.0,51.0,63.0,0,0,0,0,1,0,0,0,0
2020-12-08 06:00:00,134,160.0,0.0,0.0,0.71,1012.1,25.82,16.093,22.03,29.37,22.0,2.0,2.0,-55.0,58.0,-45.0,44.0,47.0,0,0,0,0,0,0,1,0,0
2020-12-08 06:30:00,111,170.0,0.0,0.0,0.71,1011.7,25.88,16.093,21.84,29.72,29.0,2.0,2.0,-49.0,50.0,-53.0,50.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-08 06:45:00,114,175.0,0.0,0.0,0.7,1011.7,25.46,16.093,21.9,29.96,24.0,2.0,2.0,-48.0,49.0,-48.0,65.0,53.0,0,0,0,0,0,0,1,0,0
2020-12-08 07:00:00,138,168.0,0.0,0.0,0.7,1011.7,25.04,16.093,21.97,27.87,23.0,2.0,2.0,-51.0,53.0,-52.0,48.0,50.0,0,0,0,0,0,0,1,0,0
2020-12-08 07:30:00,117,174.0,0.0,0.0,0.71,1011.7,24.17,16.093,21.91,27.33,403.0,0.0,2.0,-57.0,51.0,-70.0,60.0,58.0,0,0,0,0,0,0,1,0,0
2020-12-08 07:45:00,132,164.0,0.0,0.0,0.71,1011.9,25.11,16.093,21.72,27.06,27.0,0.0,0.0,-48.0,51.0,-48.0,48.0,54.0,0,0,0,0,0,0,1,0,0
2020-12-08 08:00:00,119,162.0,0.0,0.0,0.71,1011.8,24.8,16.093,21.89,27.4,23.0,0.0,0.0,-49.0,46.0,-50.0,55.0,70.0,0,0,0,0,0,0,1,0,0
2020-12-08 08:30:00,126,176.0,0.0,0.0,0.72,1011.6,23.54,16.093,22.01,26.55,25.0,0.0,0.0,-50.0,53.0,-48.0,48.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-08 09:00:00,112,171.0,0.0,0.0,0.73,1011.8,22.51,16.093,21.82,26.21,27.0,0.0,0.0,-52.0,48.0,-52.0,50.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-08 09:15:00,129,158.0,0.0,0.0,0.73,1011.8,22.51,16.093,21.88,26.82,24.0,0.0,0.0,-49.0,48.0,-52.0,57.0,54.0,0,0,0,0,0,0,1,0,0
2020-12-08 09:30:00,112,173.0,0.0,0.0,0.73,1011.8,22.67,16.093,22.07,26.51,21.0,0.0,0.0,-44.0,51.0,-46.0,50.0,46.0,0,0,0,0,0,0,1,0,0
2020-12-08 09:45:00,110,172.0,0.0,0.0,0.74,1011.8,22.95,16.093,22.03,26.05,22.0,0.0,0.0,-50.0,50.0,-52.0,55.0,51.0,0,0,0,0,0,0,1,0,0
2020-12-08 10:00:00,120,177.0,0.0,0.0,0.73,1011.7,21.82,16.093,21.95,25.86,23.0,0.0,0.0,-52.0,44.0,-54.0,52.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 10:15:00,109,174.0,0.0,0.0,0.74,1011.8,22.17,16.093,21.73,25.84,28.0,0.0,0.0,-50.0,49.0,-48.0,48.0,57.0,0,0,0,0,0,0,1,0,0
2020-12-08 10:30:00,110,172.0,0.0,0.0,0.74,1011.9,22.71,16.093,21.69,26.23,24.0,0.0,0.0,-54.0,53.0,-52.0,55.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-08 10:45:00,84,180.0,0.0,0.0,0.74,1012.1,23.32,16.093,21.98,26.45,23.0,0.0,0.0,-50.0,55.0,-51.0,43.0,63.0,0,0,0,0,0,0,1,0,0
2020-12-08 11:00:00,112,173.0,0.0,0.0,0.75,1012.1,23.42,16.093,22.08,25.58,22.0,0.0,0.0,-49.0,47.0,-50.0,51.0,54.0,0,0,0,0,0,0,1,0,0
2020-12-08 11:30:00,112,175.0,0.0,0.0,0.75,1012.2,23.88,16.093,21.92,25.39,28.0,0.0,0.0,-49.0,49.0,-60.0,53.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-08 11:45:00,111,175.0,0.0,0.0,0.75,1012.2,24.15,16.093,21.67,25.49,31.0,0.0,0.0,-46.0,58.0,-53.0,66.0,55.0,0,0,0,0,0,0,1,0,0
2020-12-08 12:00:00,131,172.0,0.0,0.0,0.75,1012.3,24.41,16.093,21.79,26.04,23.0,0.0,0.0,-49.0,52.0,-48.0,54.0,62.0,0,0,0,0,0,0,1,0,0
2020-12-08 12:15:00,133,207.0,0.0,0.0,0.75,1012.4,24.7,16.093,22.07,25.71,171.0,0.0,1.0,-50.0,52.0,-54.0,50.0,53.0,0,0,0,0,0,0,1,0,0
2020-12-08 12:30:00,84,180.0,0.0,0.0,0.75,1012.5,25.03,16.093,22.12,25.25,282.0,0.0,1.0,-50.0,48.0,-55.0,51.0,49.0,0,0,0,0,0,0,1,0,0
2020-12-08 12:45:00,117,174.0,0.0,0.0,0.75,1012.7,25.29,16.093,22.18,25.6,249.0,1.0,2.0,-41.0,52.0,-45.0,48.0,52.0,0,0,0,0,0,0,1,0,0
2020-12-08 13:00:00,111,172.0,0.0,0.0,0.75,1012.8,24.4,16.093,22.11,25.79,418.0,2.0,3.0,-139.0,180.0,-106.0,98.0,56.0,1,0,0,0,0,0,0,0,0
2020-12-08 13:15:00,113,174.0,0.0,0.0,0.75,1012.9,23.98,16.093,21.96,25.54,729.0,2.0,4.0,-84.0,196.0,-108.0,138.0,82.0,1,0,0,0,0,0,0,0,0
2020-12-08 13:30:00,111,172.0,0.0,0.0,0.74,1012.9,23.6,16.093,21.94,25.57,368.0,3.0,7.0,-44.0,47.0,-54.0,43.0,47.0,1,0,0,0,0,0,0,0,0
2020-12-08 13:45:00,142,120.0,0.0,0.0,0.74,1012.9,23.2,16.093,21.91,25.38,247.0,6.0,7.0,-69.0,121.0,-73.0,122.0,54.0,1,0,0,0,0,0,0,0,0
2020-12-08 14:00:00,143,121.0,0.0,0.0,0.73,1013.1,21.09,16.093,21.74,25.94,433.0,6.0,10.0,-183.0,270.0,-134.0,209.0,119.0,1,0,0,0,0,0,0,0,0
2020-12-08 14:15:00,143,121.0,0.0,0.0,0.72,1012.6,20.53,16.093,21.98,27.65,520.0,9.0,14.0,-60.0,68.0,-67.0,85.0,63.0,1,0,0,0,0,0,0,0,0
2020-12-08 14:30:00,151,107.0,0.0,0.0,0.72,1012.6,19.97,16.093,22.07,27.53,340.0,10.0,20.0,-146.0,178.0,-133.0,92.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-08 14:45:00,169,173.0,0.0,0.0,0.72,1012.7,19.48,16.093,22.1,27.07,336.0,9.0,21.0,-143.0,381.0,-133.0,279.0,115.0,1,0,0,0,0,0,0,0,0
2020-12-08 15:00:00,157,123.0,0.0,0.0,0.72,1012.7,19.18,16.093,22.0,26.7,410.0,9.0,33.0,-49.0,49.0,-57.0,54.0,54.0,1,0,0,0,0,0,0,0,0
2020-12-08 15:15:00,148,107.0,0.0,0.0,0.71,1012.7,19.0,16.093,21.8,26.23,26.0,9.0,21.0,-47.0,55.0,-49.0,44.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-08 15:30:00,165,118.0,0.0,0.0,0.71,1012.6,19.03,16.093,21.65,26.22,587.0,7.0,13.0,-133.0,151.0,-140.0,121.0,68.0,1,0,0,0,0,0,0,0,0
2020-12-08 15:45:00,164,118.0,0.0,0.0,0.7,1012.6,19.14,16.093,21.96,26.79,337.0,6.0,11.0,-47.0,46.0,-49.0,47.0,51.0,1,0,0,0,0,0,0,0,0
2020-12-08 16:15:00,174,178.0,0.0,0.0,0.69,1012.2,18.41,16.093,22.41,26.66,320.0,9.0,11.0,-45.0,56.0,-45.0,69.0,72.0,1,0,0,0,0,0,0,0,0
2020-12-08 16:30:00,148,106.0,0.0,0.0,0.69,1012.0,18.41,16.093,22.27,26.89,26.0,11.0,30.0,-50.0,46.0,-41.0,48.0,60.0,1,0,0,0,0,0,0,0,0
2020-12-08 16:45:00,149,106.0,0.0,0.0,0.69,1011.9,18.41,16.093,22.02,27.89,23.0,14.0,28.0,-48.0,44.0,-49.0,53.0,50.0,1,0,0,0,0,0,0,0,0
2020-12-08 17:00:00,148,107.0,0.0,0.0,0.68,1011.6,19.64,16.093,21.82,27.9,351.0,8.0,27.0,-53.0,228.0,-61.0,200.0,98.0,1,0,0,0,0,0,0,0,0
2020-12-08 17:15:00,121,179.0,0.0,0.0,0.67,1011.4,19.29,16.093,21.72,28.74,321.0,6.0,29.0,-55.0,51.0,-52.0,47.0,48.0,1,0,0,0,0,0,0,0,0
2020-12-08 17:30:00,129,164.0,0.0,0.0,0.66,1011.2,18.88,16.093,21.8,28.7,246.0,12.0,25.0,-51.0,44.0,-47.0,46.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-08 17:45:00,133,163.0,0.0,0.0,0.65,1011.0,18.41,16.093,22.06,28.12,394.0,7.0,19.0,-54.0,53.0,-55.0,54.0,46.0,1,0,0,0,0,0,0,0,0
2020-12-08 18:00:00,70,195.0,0.0,0.0,0.64,1010.9,17.91,16.093,22.19,28.28,514.0,10.0,17.0,-48.0,62.0,-64.0,58.0,58.0,1,0,0,0,0,0,0,0,0
2020-12-08 18:30:00,85,180.0,0.0,0.0,0.63,1010.5,16.71,16.093,22.7,29.73,490.0,22.0,39.0,-55.0,50.0,-54.0,60.0,50.0,1,0,0,0,0,0,0,0,0
2020-12-08 19:15:00,85,179.0,0.0,0.0,0.63,1010.2,15.09,16.093,22.4,27.78,224.0,11.0,43.0,-129.0,316.0,-95.0,251.0,101.0,1,0,0,0,0,0,0,0,0
2020-12-08 19:30:00,85,179.0,0.0,0.0,0.62,1010.2,14.72,16.093,21.92,26.25,378.0,9.0,13.0,-100.0,289.0,-79.0,230.0,88.0,1,0,0,0,0,0,0,0,0
2020-12-08 19:45:00,85,179.0,0.0,0.0,0.6,1010.4,14.42,16.093,21.73,28.49,528.0,4.0,10.0,-169.0,304.0,-136.0,172.0,87.0,1,0,0,0,0,0,0,0,0
2020-12-08 20:00:00,73,156.0,0.0,0.0,0.6,1010.5,14.37,16.093,21.8,29.27,214.0,2.0,5.0,-48.0,53.0,-55.0,55.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-08 20:15:00,81,206.0,0.0,0.0,0.6,1010.4,14.34,16.093,22.06,28.32,345.0,2.0,4.0,-43.0,48.0,-40.0,45.0,49.0,0,0,0,0,0,0,1,0,0
2020-12-08 20:30:00,119,164.0,0.0,0.0,0.61,1010.3,14.26,16.093,22.03,27.78,26.0,2.0,3.0,-43.0,48.0,-45.0,45.0,61.0,0,0,0,0,0,0,1,0,0
2020-12-08 20:45:00,115,173.0,0.0,0.0,0.61,1010.1,14.58,16.093,21.86,28.42,26.0,2.0,2.0,-46.0,42.0,-54.0,51.0,46.0,0,0,0,0,0,0,1,0,0
2020-12-08 21:00:00,127,210.0,0.0,0.0,0.61,1010.0,15.36,16.093,21.66,27.76,387.0,1.0,2.0,-58.0,136.0,-64.0,107.0,66.0,0,0,0,0,0,0,1,0,0
2020-12-08 21:15:00,111,172.0,0.0,0.0,0.62,1010.0,15.55,16.093,21.78,27.16,221.0,2.0,3.0,-43.0,49.0,-50.0,46.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-08 21:30:00,110,172.0,0.0,0.0,0.63,1010.1,15.66,16.093,22.07,26.67,439.0,2.0,3.0,-50.0,68.0,-57.0,51.0,53.0,0,0,0,0,0,0,1,0,0
2020-12-08 21:45:00,128,164.0,0.0,0.0,0.64,1010.2,15.76,16.093,22.12,26.01,293.0,2.0,3.0,-49.0,59.0,-42.0,45.0,49.0,0,0,0,0,0,0,1,0,0
2020-12-08 22:00:00,113,167.0,0.0,0.0,0.67,1010.4,13.93,16.093,22.16,26.93,251.0,3.0,3.0,-44.0,54.0,-46.0,46.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-08 22:15:00,124,174.0,0.0,0.0,0.67,1010.4,14.42,16.093,22.11,27.02,219.0,3.0,3.0,-50.0,48.0,-53.0,62.0,59.0,0,0,0,0,0,0,1,0,0
2020-12-08 22:30:00,108,171.0,0.0,0.0,0.67,1010.5,15.23,16.093,21.96,26.53,512.0,3.0,3.0,-55.0,48.0,-49.0,56.0,47.0,0,0,0,0,0,0,1,0,0
2020-12-08 22:45:00,118,164.0,0.0,0.0,0.69,1010.5,15.97,16.093,21.88,26.37,293.0,3.0,3.0,-51.0,44.0,-45.0,58.0,52.0,0,0,0,0,0,0,1,0,0
2020-12-08 23:00:00,122,173.0,0.0,0.0,0.7,1010.6,14.7,16.093,21.88,26.6,565.0,3.0,4.0,-175.0,306.0,-168.0,232.0,93.0,0,0,0,0,0,0,1,0,0
2020-12-08 23:15:00,96,108.0,0.0,0.0,0.71,1010.6,14.44,16.093,22.26,28.76,329.0,3.0,3.0,-52.0,47.0,-79.0,70.0,53.0,0,0,0,0,0,0,1,0,0
2020-12-08 23:30:00,111,172.0,0.0,0.0,0.71,1010.6,14.11,16.093,22.48,29.4,310.0,2.0,3.0,-46.0,51.0,-50.0,69.0,51.0,0,0,0,0,0,0,1,0,0
2020-12-08 23:45:00,125,174.0,0.0,0.0,0.69,1010.8,13.74,16.093,22.54,28.79,417.0,2.0,3.0,-47.0,58.0,-46.0,45.0,50.0,0,0,0,0,0,0,1,0,0
2020-12-09 00:00:00,124,173.0,0.0,0.0,0.69,1010.7,12.41,16.093,22.49,27.69,475.0,3.0,3.0,-45.0,56.0,-73.0,62.0,60.0,0,0,0,0,0,0,1,0,0
