date_time,nearestStormDistance,nearestStormBearing,precipIntensity,precipProbability,externalHumidity,pressure,windGust,visibility,internalTemperature,internalHumidity,max(pir),min(als),max(als),min(tp1),max(tp1),min(tp2),max(tp2),max(tp3),hvac_state,heating_target,summary_Clear,summary_Drizzle,summary_Flurries,summary_Light Rain,summary_Mostly Cloudy,summary_Overcast,summary_Partly Cloudy,summary_Possible Drizzle,summary_Possible Flurries
2021-01-31 08:00:00,77.0,202.0,0.0,0.0,0.71,1029.7,7.9,16.062,19.49,0.17059999999999997,27.0,0.0,0.0,-52.0,41.0,-46.0,47.0,55.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 08:15:00,72.0,180.0,0.0,0.0,0.71,1029.8,7.7,16.051,19.74,0.1727,23.0,0.0,0.0,-49.0,43.0,-46.0,52.0,54.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 08:30:00,79.0,202.0,0.0,0.0,0.7,1029.5,7.7,16.093,19.81,0.16920000000000002,22.0,0.0,0.0,-46.0,68.0,-48.0,52.0,49.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 08:45:00,74.0,199.0,0.0,0.0,0.7,1029.4,7.09,16.093,19.744999999999997,0.16855,23.0,0.0,0.0,-47.0,58.5,-48.5,50.5,56.5,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 09:00:00,73.0,180.0,0.0,0.0,0.7,1029.4,6.76,16.093,19.68,0.1679,24.0,0.0,0.0,-48.0,49.0,-49.0,49.0,64.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 09:15:00,89.0,213.0,0.0,0.0,0.71,1029.5,8.22,16.093,19.4,0.16510000000000002,23.0,0.0,0.0,-55.0,47.0,-56.0,57.0,52.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 09:30:00,72.0,180.0,0.0,0.0,0.71,1029.6,8.42,16.093,19.47,0.16829999999999998,25.0,0.0,0.0,-47.0,49.0,-47.0,46.0,52.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 09:45:00,90.0,176.0,0.0,0.0,0.7,1029.6,8.64,16.093,19.74,0.16670000000000001,23.0,0.0,0.0,-47.0,47.0,-48.0,48.0,52.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 10:00:00,102.0,167.0,0.0,0.0,0.72,1029.7,8.31,16.093,19.8,0.16449999999999998,25.0,0.0,0.0,-43.0,47.0,-46.0,48.0,61.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 10:15:00,85.0,181.0,0.0,0.0,0.72,1029.7,8.49,16.093,19.63,0.16399999999999998,21.0,0.0,0.0,-52.0,46.0,-47.0,51.0,58.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 10:30:00,81.0,181.0,0.0,0.0,0.73,1029.7,8.93,16.093,19.57,0.16519999999999999,26.0,0.0,0.0,-53.0,47.0,-56.0,55.0,56.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 10:45:00,95.0,180.0,0.0,0.0,0.73,1029.8,9.07,16.093,19.76,0.16440000000000002,24.0,0.0,0.0,-44.0,49.0,-59.0,46.0,52.0,0,19.73,1,0,0,0,0,0,0,0,0
2021-01-31 11:00:00,88.0,214.0,0.0,0.0,0.74,1029.8,9.05,16.093,19.93,0.16190000000000002,23.0,0.0,0.0,-49.0,43.0,-48.0,46.0,53.0,1,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 11:15:00,89.0,213.0,0.0,0.0,0.75,1029.8,9.14,16.093,20.16,0.1609,320.0,0.0,1.0,-49.0,52.0,-44.0,58.0,53.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 11:30:00,74.0,161.0,0.0,0.0,0.75,1029.8,9.19,16.093,20.58,0.16,270.0,0.0,1.0,-52.0,46.0,-50.0,53.0,58.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 11:45:00,85.0,174.0,0.0,0.0,0.77,1029.7,9.23,16.093,20.81,0.1575,46.0,0.0,0.0,-48.0,46.0,-49.0,48.0,51.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 12:00:00,74.0,163.0,0.0,0.0,0.78,1029.8,9.26,16.093,20.65,0.1566,24.0,0.0,0.0,-46.0,54.0,-51.0,47.0,49.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 12:15:00,74.0,162.0,0.0,0.0,0.78,1029.8,9.33,16.093,20.7,0.1574,311.0,0.0,1.0,-49.0,55.0,-56.0,58.0,64.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 12:30:00,74.0,164.0,0.0,0.0,0.78,1030.0,9.07,16.093,20.95,0.1675,282.0,1.0,4.0,-46.0,44.0,-50.0,52.0,51.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 12:45:00,75.0,162.0,0.0,0.0,0.78,1030.0,8.99,16.093,20.96,0.1693,22.0,4.0,5.0,-41.0,45.0,-47.0,48.0,47.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 13:00:00,75.0,163.0,0.0,0.0,0.77,1030.1,8.92,16.093,20.68,0.1664,546.0,5.0,10.0,-76.0,75.0,-77.0,143.0,80.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 13:15:00,73.0,164.0,0.0,0.0,0.77,1030.4,8.47,16.093,20.4,0.1675,492.0,6.5,12.5,-51.0,52.0,-48.0,57.0,45.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 13:30:00,74.0,164.0,0.0,0.0,0.76,1030.2,8.23,16.093,20.41,0.1655,438.0,8.0,15.0,-45.0,48.0,-47.0,46.0,60.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 13:45:00,72.0,163.0,0.0,0.0,0.77,1030.2,8.12,16.093,20.56,0.16829999999999998,241.0,15.0,18.0,-46.0,43.0,-53.0,44.0,58.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 14:00:00,88.0,168.0,0.0,0.0,0.76,1030.3,8.76,16.093,20.88,0.1705,408.0,13.0,20.0,-48.0,52.0,-51.0,47.0,50.0,0,20.762,1,0,0,0,0,0,0,0,0
2021-01-31 14:15:00,83.0,182.0,0.0,0.0,0.75,1030.3,9.33,16.093,20.95,0.1664,270.0,20.0,30.0,-45.0,44.0,-45.0,50.0,46.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 14:30:00,86.0,180.0,0.0,0.0,0.75,1030.2,10.28,16.093,20.93,0.1636,282.0,26.0,34.0,-75.0,58.0,-105.0,82.0,68.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 14:45:00,96.0,179.0,0.0,0.0,0.72,1030.1,11.27,16.093,20.79,0.165,335.0,29.0,45.0,-47.0,50.0,-46.0,65.0,60.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 15:15:00,110.0,172.0,0.0,0.0,0.71,1030.2,12.74,16.093,21.11,0.1725,428.0,30.0,62.0,-50.0,44.0,-44.0,51.0,52.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 15:30:00,26.0,316.0,0.0,0.0,0.7,1030.0,12.63,16.093,21.15,0.1718,868.0,37.0,64.0,-97.0,123.0,-103.0,145.0,69.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 15:45:00,101.0,186.0,0.0,0.0,0.66,1029.8,12.52,16.093,21.12,0.174,418.0,49.0,63.0,-56.0,52.0,-48.0,75.0,55.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 16:00:00,109.0,207.0,0.0,0.0,0.65,1029.6,12.11,16.093,21.0,0.1783,563.0,37.0,63.0,-165.0,207.0,-179.0,203.0,109.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 16:15:00,122.0,174.0,0.0,0.0,0.65,1029.6,11.59,16.093,21.2,0.1808,510.0,33.0,69.0,-50.0,50.0,-66.0,64.0,55.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 16:30:00,118.0,176.0,0.0,0.0,0.64,1029.4,12.28,16.093,21.47,0.1845,481.0,53.0,77.0,-49.0,50.0,-73.0,80.0,57.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 16:45:00,129.0,207.0,0.0,0.0,0.63,1029.2,13.0,16.093,21.48,0.1893,532.0,44.0,78.0,-153.0,252.0,-175.0,170.0,62.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 17:00:00,131.0,172.0,0.0,0.0,0.63,1028.9,13.62,16.093,21.51,0.1924,447.0,53.0,79.0,-78.0,161.0,-107.0,142.0,80.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 17:15:00,123.0,173.0,0.0,0.0,0.62,1029.0,15.12,16.093,21.46,0.195,474.0,40.0,81.0,-55.0,63.0,-64.0,78.0,68.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 17:30:00,65.0,175.0,0.0,0.0,0.62,1028.7,15.28,16.093,21.26,0.2086,576.0,39.0,60.0,-168.0,192.0,-180.0,240.0,79.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 17:45:00,110.0,174.0,0.0,0.0,0.6,1028.3,15.4,16.093,21.17,0.2097,278.0,38.0,55.0,-44.0,49.0,-54.0,56.0,50.0,0,20.762,0,0,0,0,0,0,1,0,0
2021-01-31 18:00:00,117.0,174.0,0.0,0.0,0.6,1028.1,15.61,16.093,21.01,0.2146,59.0,37.0,43.0,-47.0,43.0,-47.0,39.0,49.0,1,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 18:15:00,120.0,166.0,0.0,0.0,0.6,1027.8,16.0,16.093,21.23,0.2048,475.0,27.0,37.0,-64.0,71.0,-67.0,67.0,72.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 18:30:00,110.0,172.0,0.0,0.0,0.6,1027.6,16.49,16.093,21.74,0.1977,496.0,22.0,36.0,-71.0,132.0,-96.0,126.0,70.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 18:45:00,133.0,207.0,0.0,0.0,0.6,1027.5,16.92,16.093,21.96,0.1938,473.0,25.0,32.0,-50.0,57.0,-59.0,77.0,68.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 19:00:00,125.0,171.0,0.0,0.0,0.59,1027.5,17.46,16.093,22.05,0.18719999999999998,332.0,32.0,36.0,-51.0,56.0,-60.0,74.0,58.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 19:15:00,116.0,175.0,0.0,0.0,0.59,1027.5,17.52,16.093,21.88,0.1985,394.0,25.0,36.0,-43.0,58.0,-60.0,77.0,61.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 19:30:00,133.0,159.0,0.0,0.0,0.59,1027.5,17.41,16.093,21.6,0.20670000000000002,493.0,19.0,26.0,-132.0,185.0,-158.0,154.0,97.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 19:45:00,77.0,169.0,0.0,0.0,0.59,1027.0,16.71,16.093,21.44,0.2064,414.0,12.0,22.0,-51.0,55.0,-58.0,64.0,48.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 20:00:00,42.0,155.0,0.0,0.0,0.59,1026.8,15.86,16.093,21.53,0.21289999999999998,339.0,9.0,16.0,-47.0,50.0,-50.0,49.0,49.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-01-31 20:15:00,111.0,172.0,0.0,0.0,0.6,1026.8,15.79,16.093,21.78,0.2184,436.0,10.0,14.0,-50.0,46.0,-51.0,52.0,53.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 20:30:00,122.0,173.0,0.0,0.0,0.6,1026.8,15.7,16.093,21.73,0.2576,299.0,8.0,13.0,-54.0,40.0,-50.0,49.0,58.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 20:45:00,110.0,173.0,0.0,0.0,0.61,1026.8,15.55,16.093,21.52,0.23629999999999998,205.0,7.0,10.0,-44.0,41.0,-47.0,42.0,62.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 21:00:00,132.0,207.0,0.0,0.0,0.61,1026.8,15.34,16.093,21.48,0.24359999999999998,282.0,5.0,8.0,-44.0,54.0,-59.0,63.0,62.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 21:15:00,111.0,167.0,0.0,0.0,0.62,1026.7,15.01,16.093,21.77,0.24600000000000002,206.0,4.0,7.0,-49.0,49.0,-44.0,53.0,62.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 21:30:00,59.0,203.0,0.0,0.0,0.63,1026.7,14.31,16.093,21.9,0.22690000000000002,500.0,3.0,6.0,-138.0,180.0,-134.0,137.0,81.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 21:45:00,120.0,164.0,0.0,0.0,0.63,1026.5,13.99,16.093,21.79,0.2208,562.0,2.0,5.0,-223.0,354.0,-188.0,310.0,134.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 22:00:00,110.0,172.0,0.0,0.0,0.64,1026.5,14.56,16.093,21.74,0.23800000000000002,334.0,3.0,4.0,-112.0,137.0,-115.0,77.0,63.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 22:15:00,131.0,172.0,0.0,0.0,0.68,1026.5,14.19,16.093,21.72,0.2339,561.0,3.0,3.0,-48.0,50.0,-55.0,64.0,50.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 22:30:00,112.0,173.0,0.0,0.0,0.68,1026.6,14.09,16.093,21.49,0.2223,436.0,2.0,3.0,-130.0,157.0,-162.0,157.0,72.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 22:45:00,133.0,207.0,0.0,0.0,0.68,1026.6,13.93,16.093,21.56,0.22760000000000002,388.0,2.0,3.0,-160.0,209.0,-152.0,219.0,109.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 23:00:00,126.0,157.0,0.0,0.0,0.69,1026.7,13.62,16.093,21.65,0.2192,500.0,2.0,3.0,-50.0,65.0,-53.0,65.0,55.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 23:15:00,119.0,160.0,0.0,0.0,0.7,1026.9,11.99,16.093,21.55,0.2158,499.0,2.0,3.0,-49.0,58.0,-58.0,59.0,48.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 23:30:00,124.0,172.0,0.0,0.0,0.7,1027.0,11.27,16.093,21.51,0.2303,571.0,2.0,3.0,-47.0,60.0,-71.0,58.0,49.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-01-31 23:45:00,118.0,163.0,0.0,0.0,0.7,1027.0,10.63,16.093,21.67,0.2306,385.0,2.0,3.0,-42.0,51.0,-48.0,39.0,46.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 00:00:00,131.0,172.0,0.0,0.0,0.69,1027.2,9.46,16.093,21.53,0.2238,466.0,2.0,3.0,-164.0,204.0,-161.0,169.0,87.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 00:15:00,137.0,168.0,0.0,0.0,0.69,1027.2,9.66,16.093,21.38,0.2268,435.0,2.0,3.0,-62.0,67.0,-73.0,74.0,66.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 00:30:00,70.0,134.0,0.0,0.0,0.69,1027.2,10.23,16.093,21.49,0.22649999999999998,241.0,2.0,3.0,-45.0,47.0,-51.0,41.0,47.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 00:45:00,3.0,6.0,0.0532,0.06,0.7,1027.1,10.94,16.093,21.71,0.2189,446.0,2.0,3.0,-326.0,157.0,-246.0,150.0,82.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 01:00:00,96.0,180.0,0.0,0.0,0.7,1027.1,11.55,16.093,21.89,0.21100000000000002,481.0,2.0,3.0,-85.0,151.0,-122.0,208.0,103.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 01:15:00,113.0,174.0,0.0,0.0,0.7,1027.1,12.03,16.093,21.84,0.20920000000000002,432.0,2.0,3.0,-115.0,165.0,-147.0,176.0,88.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 01:45:00,110.0,167.0,0.0,0.0,0.69,1026.8,13.21,16.093,21.6,0.2011,22.0,3.0,3.0,-43.0,45.0,-46.0,37.0,61.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 02:00:00,85.0,175.0,0.0,0.0,0.69,1026.9,13.64,16.093,21.74,0.1943,23.0,3.0,3.0,-51.0,40.0,-44.0,48.0,51.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 02:15:00,85.0,179.0,0.0,0.0,0.69,1026.8,13.8,16.093,21.59,0.18780000000000002,22.0,3.0,3.0,-45.0,50.0,-43.0,44.0,60.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 02:30:00,56.0,194.0,0.0,0.0,0.69,1026.7,13.87,16.093,21.41,0.187,424.0,3.0,3.0,-50.0,65.0,-60.0,58.0,50.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 02:45:00,76.0,200.0,0.0,0.0,0.69,1026.4,13.92,16.093,21.55,0.18710000000000002,425.0,3.0,3.0,-51.0,49.0,-46.0,48.0,67.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 03:00:00,73.0,180.0,0.0,0.0,0.69,1026.7,13.64,16.093,21.75,0.18420000000000003,34.0,3.0,3.0,-52.0,41.0,-47.0,44.0,55.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 03:15:00,88.0,169.0,0.0,0.0,0.69,1026.5,13.71,16.093,21.62,0.1813,479.0,2.0,3.0,-44.0,45.0,-49.0,56.0,58.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 03:30:00,75.0,200.0,0.0,0.0,0.68,1026.4,13.73,16.093,21.45,0.17989999999999998,334.0,2.0,3.0,-48.0,60.0,-69.0,69.0,63.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 03:45:00,76.0,200.0,0.0,0.0,0.69,1026.2,13.76,16.093,21.26,0.1773,329.0,2.0,3.0,-50.0,40.0,-52.0,48.0,51.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 04:00:00,84.0,179.0,0.0,0.0,0.66,1026.0,11.43,16.093,21.12,0.1716,20.0,3.0,3.0,-47.0,54.0,-45.0,46.0,45.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 04:15:00,84.0,178.0,0.0,0.0,0.67,1026.3,11.45,16.093,20.85,0.1716,23.0,3.0,3.0,-46.0,48.0,-55.0,51.0,48.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 04:30:00,87.0,167.0,0.0,0.0,0.67,1026.3,11.62,16.093,20.66,0.17010000000000003,23.0,3.0,3.0,-40.0,39.0,-48.0,41.0,54.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 04:45:00,82.0,204.0,0.0,0.0,0.66,1026.2,11.82,16.093,20.46,0.17,25.0,3.0,3.0,-50.0,47.0,-49.0,48.0,50.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 05:00:00,79.0,177.0,0.0,0.0,0.66,1026.1,12.05,16.093,20.21,0.17010000000000003,378.0,1.0,3.0,-162.0,206.0,-154.0,236.0,123.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 05:15:00,73.0,180.0,0.0,0.0,0.66,1025.9,12.32,16.093,19.96,0.16829999999999998,28.0,2.0,2.0,-45.0,44.0,-45.0,49.0,51.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 05:30:00,84.0,177.0,0.0,0.0,0.67,1025.9,12.81,16.093,19.81,0.17,66.0,1.0,1.0,-48.0,39.0,-50.0,44.0,55.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 05:45:00,75.0,180.0,0.0,0.0,0.68,1025.8,13.18,16.093,19.69,0.1716,104.0,0.0,0.0,-51.0,49.0,-49.0,48.0,55.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 06:00:00,98.0,215.0,0.0,0.0,0.68,1025.8,13.59,16.093,19.44,0.1714,28.0,0.0,0.0,-49.0,50.0,-46.0,51.0,54.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 06:15:00,82.0,180.0,0.0,0.0,0.68,1025.7,14.14,16.093,19.46,0.1721,22.0,0.0,0.0,-44.0,54.0,-49.0,48.0,56.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 06:30:00,94.0,165.0,0.0,0.0,0.68,1025.6,14.62,16.093,19.77,0.1722,22.0,0.0,0.0,-44.0,49.0,-53.0,48.0,60.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 06:45:00,76.0,199.0,0.0,0.0,0.68,1025.5,15.11,16.093,19.92,0.16870000000000002,22.0,0.0,0.0,-49.0,46.0,-47.0,40.0,57.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 07:00:00,87.0,185.0,0.0,0.0,0.68,1025.5,15.58,16.093,19.89,0.16570000000000001,21.5,0.0,0.0,-43.0,40.0,-46.0,45.0,45.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 07:15:00,75.0,200.0,0.0,0.0,0.68,1025.5,16.06,16.093,19.78,0.1629,21.0,0.0,0.0,-54.0,50.0,-47.0,46.0,52.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 07:30:00,86.0,212.0,0.0,0.0,0.68,1025.5,16.56,16.093,19.4,0.1631,24.0,0.0,0.0,-49.0,53.0,-48.0,48.0,55.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 07:45:00,71.0,202.0,0.0,0.0,0.68,1025.2,16.65,16.093,19.36,0.16570000000000001,23.0,0.0,0.0,-48.0,42.0,-46.0,50.0,49.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 08:00:00,80.0,175.0,0.0,0.0,0.69,1025.2,16.41,16.093,19.66,0.1678,20.0,0.0,0.0,-48.0,48.0,-48.0,42.0,56.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 08:15:00,72.0,180.0,0.0,0.0,0.69,1025.1,16.75,16.093,19.81,0.16390000000000002,26.0,0.0,0.0,-51.0,43.0,-47.0,46.0,53.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 08:30:00,72.0,180.0,0.0,0.0,0.73,1025.1,17.07,16.093,19.744999999999997,0.1629,24.5,0.0,0.0,-51.0,44.0,-47.5,47.5,51.5,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 08:45:00,73.0,162.0,0.0,0.0,0.72,1025.1,17.3,16.093,19.68,0.16190000000000002,23.0,0.0,0.0,-51.0,45.0,-48.0,49.0,50.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 09:00:00,70.0,182.0,0.0,0.0,0.72,1025.1,17.36,16.093,19.36,0.161,22.0,0.0,0.0,-47.0,46.0,-50.0,46.0,54.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 09:15:00,74.0,197.0,0.0,0.0,0.73,1025.0,17.18,16.093,19.33,0.16219999999999998,83.0,0.0,0.0,-51.0,43.0,-57.0,49.0,61.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 09:30:00,68.0,200.0,0.0,0.0,0.74,1025.0,16.25,16.093,19.6,0.1648,21.0,0.0,0.0,-45.0,43.0,-53.0,52.0,56.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 09:45:00,72.0,197.0,0.0,0.0,0.77,1025.1,15.79,16.093,19.62,0.1618,26.0,0.0,0.0,-57.0,47.0,-50.0,45.0,51.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 10:00:00,72.0,163.0,0.0,0.0,0.78,1025.1,14.33,16.093,19.51,0.1593,24.0,0.0,0.0,-47.0,53.0,-50.0,46.0,56.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 10:15:00,62.0,178.0,0.0,0.0,0.79,1025.1,14.11,16.093,19.52,0.16140000000000002,25.0,0.0,66.0,-48.0,47.0,-52.0,46.0,63.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 10:30:00,58.0,173.0,0.0,0.0,0.8,1025.1,14.28,16.093,19.77,0.1612,347.0,0.0,1.0,-53.0,55.0,-52.0,63.0,53.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 10:45:00,47.0,209.0,0.0,0.0,0.82,1025.2,14.05,16.093,20.03,0.159,303.0,0.0,1.0,-53.0,45.0,-47.0,49.0,50.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 11:00:00,47.0,204.0,0.0,0.0,0.82,1025.3,13.88,16.093,20.22,0.16260000000000002,457.0,0.0,0.0,-190.0,212.0,-138.0,141.0,74.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 11:15:00,69.0,197.0,0.0,0.0,0.83,1025.2,13.51,16.093,20.58,0.1611,25.0,0.0,0.0,-50.0,55.0,-53.0,44.0,48.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 12:30:00,74.0,199.0,0.0,0.0,0.83,1025.4,14.54,16.093,20.59,0.1593,427.0,1.0,4.0,-59.0,56.0,-56.0,70.0,70.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 12:45:00,52.0,141.0,0.0,0.0,0.83,1025.5,14.87,16.093,20.35,0.1629,467.0,3.0,5.0,-61.0,55.0,-58.0,74.0,48.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 13:00:00,75.0,200.0,0.0,0.0,0.83,1025.5,15.4,16.093,20.58,0.168,456.0,5.0,10.0,-53.0,48.0,-48.0,59.0,52.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 13:15:00,71.0,167.0,0.0,0.0,0.83,1025.5,16.22,16.093,21.04,0.17120000000000002,383.0,7.0,13.0,-253.0,385.0,-275.0,276.0,128.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 13:30:00,70.0,180.0,0.0,0.0,0.83,1025.4,17.29,16.093,21.01,0.1671,362.0,10.0,15.0,-220.0,240.0,-215.0,232.0,106.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 13:45:00,83.0,186.0,0.0,0.0,0.82,1025.5,18.09,16.093,20.93,0.1716,423.0,10.0,17.0,-49.0,65.0,-62.0,66.0,58.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 14:15:00,74.0,200.0,0.0,0.0,0.83,1025.4,20.37,16.093,20.9,0.17620000000000002,307.0,21.0,31.0,-44.0,52.0,-53.0,69.0,49.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 14:30:00,78.0,204.0,0.0,0.0,0.83,1025.2,21.43,16.093,20.7,0.1754,457.0,17.0,34.0,-135.0,182.0,-167.0,224.0,76.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 14:45:00,75.0,200.0,0.0,0.0,0.8,1025.1,22.47,16.093,20.64,0.17379999999999998,494.0,22.0,39.0,-234.0,314.0,-233.0,245.0,105.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 15:00:00,87.0,211.0,0.0,0.0,0.8,1025.0,23.39,16.093,20.52,0.17190000000000003,314.0,35.0,54.0,-123.0,145.0,-144.0,159.0,86.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 15:15:00,86.0,212.0,0.0,0.0,0.79,1024.9,24.15,16.093,20.39,0.17550000000000002,750.0,35.0,62.0,-104.0,221.0,-138.0,238.0,132.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 15:30:00,87.0,178.0,0.0,0.0,0.79,1024.9,25.1,16.093,20.44,0.1741,423.0,34.0,63.0,-61.0,89.0,-62.0,69.0,57.0,0,21.762,1,0,0,0,0,0,0,0,0
